Farmer_ID,Crop,Yield,Temperature,Inventory,Pesticide,Price
F01251,cereals n e c,1939.6,35.2146,50.0,39.66,5370.0
F01252,groundnut,52345.0,13.285,22.0,44.19,3600.0
F01253,rice,6061.3,22.1793,2.0,15.96,3800.0
F01254,currants,4405.1,27.9429,23.0,20.9,5571.0
F01255,anise badian coriander cumin caraway fennel and juniper berries raw,1172.9,25.0897,9.0,39.32,5631.0
F01256,groundnut,14968.8,20.0022,16.0,27.21,5340.0
F01257,yams,4950.1,26.0303,11.0,43.63,510.0
F01258,tallowtree seeds,2470.4,27.3179,32.0,59.2,2012.0
F01259,other fruits n e c,11426.7,23.8976,30.0,50.17,4151.0
F01260,anise badian coriander cumin caraway fennel and juniper berries raw,3144.5,28.4381,144.0,62.5,8215.0
F01261,tallowtree seeds,2470.4,27.9303,2.0,35.87,2150.0
F01262,ramie raw or retted,941.2,20.9341,2.0,47.21,7000.0
F01263,lentils dry,2582.4,22.8056,9.0,64.42,5290.0
F01264,orange,27104.3,26.5661,24.0,39.34,6110.0
F01265,green gram,1150.1,27.8263,8.0,35.77,7000.0
F01266,broad beans and horse beans dry,2134.5,26.5874,26.0,48.26,5650.0
F01267,other stimulant spice and aromatic crops n e c,1024.9,25.6129,8.0,58.87,4150.0
F01268,pineapples,134036.6,27.6817,7.0,20.93,3973.0
F01269,pistachios in shell,208.3,20.8647,4.0,25.59,4320.0
F01270,cloves raw,349.1,33.3302,2.0,17.75,10500.0
F01271,cotton,4224.3,24.3018,17.0,42.69,7570.0
F01272,coffee,32423.3,27.5101,2.0,43.84,5450.0
F01273,mango,7141.4,32.6113,2.0,59.95,5000.0
F01274,groundnut,8397.4,9.468,6.0,52.54,6330.0
F01275,lemons and limes,34235.9,25.4623,9.0,50.67,5740.0
F01276,treenuts total,1289.3,28.3869,6.0,19.54,6441.0
F01277,canary seed,2746.1,26.3798,15.0,23.44,5900.0
F01278,watermelon,34483.9,24.43,12.0,20.29,2785.0
F01279,millet,1353.0,23.6057,26.0,52.77,2470.0
F01280,pepper raw,1797.6,29.8686,14.0,33.65,8865.0
F01281,plums and sloes,7360.0,23.1334,2.0,49.12,2690.0
F01282,spinach,10998.4,29.35,23.0,22.24,3545.0
F01283,peppermint spearmint,16518.3,24.3094,50.0,48.17,3970.0
F01284,cereals n e c,805.5,25.741,8.0,31.07,2300.0
F01285,rape or colza seed,2684.0,21.0221,36.0,65.2,4076.0
F01286,chilli,12649.1,25.4469,9.0,51.33,3400.0
F01287,edible roots and tubers with high starch or inulin content n e c fresh,13822.2,30.1187,50.0,55.96,7650.0
F01288,barley,1935.7,20.0454,62.0,62.51,4150.0
F01289,cloves raw,245.5,28.4452,2.0,22.52,2300.0
F01290,oilcrops cake equivalent,225.7,25.0093,2.0,46.06,2390.0
F01291,other stone fruits,2224.5,26.5499,22.0,67.91,7710.0
F01292,other beans green,5000.0,20.6753,14.0,11.55,4616.0
F01293,fruit primary,30983.4,27.2743,26.0,31.65,3800.0
F01294,other vegetables fresh n e c,12953.2,18.3695,2.0,67.61,6805.0
F01295,dates,6998.7,25.741,9.0,59.18,5801.0
F01296,plantains and cooking bananas,6379.6,21.8062,4.0,25.38,1285.0
F01297,poppy seed,696.9,20.1304,2.0,37.75,1205.0
F01298,raspberries,4137.5,23.6646,17.0,29.93,3650.0
F01299,other tropical fruits n e c,6963.0,31.7411,50.0,39.19,6040.0
F01300,banana,12190.6,29.3825,26.0,69.6,2140.0
F01301,raw milk of goats,310.0,24.9264,44.0,38.22,5000.0
F01302,raw milk of cattle,31909.0,30.0855,36.0,50.95,7250.0
F01303,papaya,3409.3,32.6807,3.0,54.13,4100.0
F01304,coffee,364.6,27.5591,26.0,52.27,1030.0
F01305,sesame seed,613.3,25.376,4.0,24.61,5500.0
F01306,gooseberries,5833.3,22.4042,4.0,36.54,7355.0
F01307,cinnamon and cinnamon tree flowers raw,637.9,27.3254,3.0,11.97,9300.0
F01308,raw milk of goats,1013.0,36.3005,90.0,14.89,3000.0
F01309,plantains and cooking bananas,5295.4,26.8863,16.0,51.19,790.0
F01310,pomegranate,5578.7,19.386,46.0,17.21,4130.0
F01311,other oil seeds n e c,1130.3,22.6036,24.0,41.5,7560.0
F01312,papayas,31532.0,30.9023,104.0,66.91,7200.0
F01313,soybean,27.0,34.9466,2.0,35.89,4125.0
F01314,blueberries,6909.1,29.6995,36.0,45.66,4195.0
F01315,lentils dry,1475.3,38.4192,28.0,60.3,5400.0
F01316,blueberries,6158.0,27.2743,48.0,51.41,6350.0
F01317,mothbeans,2223.0,29.9884,2.0,47.37,2432.0
F01318,string beans,9022.3,21.4245,144.0,27.82,1540.0
F01319,other citrus fruit n e c,15607.3,23.979,7.0,12.94,7090.0
F01320,abaca manila hemp raw,1300.5,22.1911,4.0,59.94,5855.0
F01321,spinach,516.2,21.1435,9.0,39.0,6950.0
F01322,chestnuts in shell,1059.9,24.8144,2.0,26.23,9020.0
F01323,avocados,39617.6,19.4534,11.0,10.07,2520.0
F01324,sweet potatoes,14934.4,39.0407,2.0,67.18,1420.0
F01325,beans dry,668.2,28.5068,6.0,65.43,2610.0
F01326,tea leaves,6390.4,32.4547,2.0,61.12,6350.0
F01327,raw milk of buffalo,6390.0,31.4845,21.0,57.0,2600.0
F01328,persimmons,3762.9,18.8978,6.0,37.36,7110.0
F01329,raspberries,5888.9,23.174,4.0,26.61,4155.0
F01330,cucumbers and gherkins,11538.2,34.3733,10.0,26.07,3700.0
F01331,other sugar crops n e c,7194.5,25.6322,10.0,49.33,6825.0
F01332,other fibre crops raw n e c,1247.7,22.4338,11.0,37.92,1750.0
F01333,sugar beet,74361.3,26.1144,4.0,57.15,6000.0
F01334,figs,1708.8,24.5115,21.0,30.78,7300.0
F01335,walnuts in shell,3000.0,26.7455,2.0,23.36,3500.0
F01336,triticale,3364.2,27.5935,13.0,63.88,4313.0
F01337,broad beans and horse beans dry,1199.7,25.719,5.0,16.44,6350.0
F01338,cauliflowers and broccoli,7694.7,31.7411,20.0,37.07,7000.0
F01339,rice,1400.0,26.8008,4.0,54.68,2811.0
F01340,sesame seed,1508.4,28.6984,4.0,66.49,6175.0
F01341,hop cones,758.7,16.2447,54.0,17.23,360.0
F01342,tomatoes,12062.1,17.9278,2.0,20.73,2760.0
F01343,nutmeg mace cardamoms raw,498.3,28.0107,42.0,32.37,4000.0
F01344,mangoes guavas and mangosteens,10078.4,28.9659,30.0,29.93,2000.0
F01345,broad beans and horse beans green,15601.7,19.6365,4.0,27.48,4326.0
F01346,other sugar crops n e c,14165.1,22.3563,120.0,31.46,7600.0
F01347,agave fibres raw n e c,453.4,28.9545,18.0,49.71,6000.0
F01348,jute,206281.3,24.3075,2.0,21.16,6270.0
F01349,coconut,6074.1,28.278,9.0,32.8,2275.0
F01350,cinnamon and cinnamon tree flowers raw,1760.4,28.6918,8.0,59.31,4200.0
F01351,peas dry,1791.1,27.1971,7.0,11.31,3000.0
F01352,persimmons,21657.1,24.1439,18.0,55.42,7760.0
F01353,groundnut,26.0,28.9295,22.0,55.13,5680.0
F01354,tomatoes,8488.7,29.5052,62.0,64.84,6230.0
F01355,raw hides and skins of buffaloes,339.0,20.2837,2.0,40.69,5402.0
F01356,blueberries,5751.5,28.2348,8.0,43.76,4925.0
F01357,karite nuts,867.4,19.6242,48.0,28.85,3165.0
F01358,sugar beet,38145.4,26.2149,82.0,65.2,5400.0
F01359,soya beans,875.5,26.2834,34.0,23.53,4250.0
F01360,locust beans,2118.1,29.976,3.0,65.1,4280.0
F01361,fonio,947.8,19.1629,13.0,26.29,5510.0
F01362,other sugar crops n e c,13099.4,28.6828,8.0,20.52,6705.0
F01363,leeks and other alliaceous vegetables,24795.7,28.1743,2.0,41.58,2000.0
F01364,flax raw or retted,1125.0,26.6533,2.0,10.26,2730.0
F01365,other beans green,13069.3,19.711,2.0,43.4,5983.0
F01366,chillies and peppers green,34059.1,31.2193,10.0,45.98,5490.0
F01367,fibre crops fibre equivalent,2334.7,27.2537,8.0,47.37,6300.0
F01368,fibre crops fibre equivalent,571.2,9.468,32.0,17.57,1700.0
F01369,safflower seed,842.3,25.5074,3.0,28.78,6120.0
F01370,watermelon,11087.3,25.7945,2.0,45.27,3951.0
F01371,areca nuts,2351.0,15.7737,4.0,34.24,12050.0
F01372,watermelon,24314.8,24.8609,10.0,53.36,5415.0
F01373,groundnuts excluding shelled,533.4,26.0597,98.0,55.27,4085.0
F01374,canary seed,816.9,26.2834,2.0,48.49,4350.0
F01375,cantaloupes and other melons,22029.4,24.5681,10.0,46.62,750.0
F01376,vetches,3046.3,25.1789,26.0,34.93,4300.0
F01377,gooseberries,1335.0,20.3672,4.0,25.68,6341.0
F01378,chillies and peppers dry raw,3045.0,26.6142,44.0,10.22,5730.0
F01379,pomegranate,2099.0,19.6633,23.0,56.12,7890.0
F01380,string beans,9120.1,28.6673,4.0,32.26,5835.0
F01381,safflower seed,1945.5,24.4584,14.0,33.33,3940.0
F01382,groundnut,1862.9,23.224,9.0,68.93,6925.0
F01383,banana,2353.7,27.4861,13.0,57.62,575.0
F01384,fibre crops fibre equivalent,2358.2,29.246,7.0,64.99,3950.0
F01385,mustard seed,666.7,23.1334,2.0,13.55,2417.0
F01386,seed cotton unginned,4518.8,27.8205,2.0,22.25,5750.0
F01387,canary seed,816.9,25.7935,6.0,41.71,7200.0
F01388,ginger,512.6,33.6686,2.0,46.73,2900.0
F01389,persimmons,15875.7,22.956,21.0,69.2,2035.0
F01390,persimmons,21814.3,26.8194,9.0,52.11,20510.0
F01391,orange,15210.6,13.3605,18.0,57.2,5865.0
F01392,poppy seed,810.0,25.033,16.0,23.34,2670.0
F01393,garlic,17749.4,34.7609,7.0,23.09,12000.0
F01394,oats,1053.9,27.1491,28.0,66.25,4350.0
F01395,cassava fresh,24677.9,19.4621,23.0,40.46,5600.0
F01396,broad beans and horse beans green,5943.2,31.129,62.0,65.8,4900.0
F01397,soya beans,2512.1,25.1374,28.0,68.61,2230.0
F01398,agave fibres raw n e c,570.4,33.3698,4.0,17.08,2439.0
F01399,raw milk of buffalo,18212.0,21.0525,36.0,50.48,3550.0
F01400,cloves raw,265.1,33.4687,4.0,34.57,4280.0
F01401,cassava fresh,16676.9,20.6543,28.0,54.91,5400.0
F01402,eggs from other birds in shell fresh n e c,84581.0,25.0116,4.0,49.27,3800.0
F01403,vegetables primary,8749.0,25.3677,4.0,36.45,2480.0
F01404,milk total,76458.0,21.127,24.0,35.56,6000.0
F01405,muskmelon,30651.9,27.5935,2.0,68.83,2505.0
F01406,cassava leaves,10000.0,23.8572,13.0,61.22,2550.0
F01407,groundnuts excluding shelled,1490.3,29.0296,17.0,64.23,11000.0
F01408,raw hides and skins of cattle,195.0,22.4332,46.0,20.03,6740.0
F01409,asparagus,2250.6,26.7351,16.0,42.45,5800.0
F01410,cauliflowers and broccoli,20000.0,23.6012,46.0,59.61,4600.0
F01411,flax raw or retted,1125.0,29.5875,6.0,69.86,10770.0
F01412,hempseed,1033.6,27.7182,40.0,60.57,6615.0
F01413,roots and tubers total,15377.8,28.6141,50.0,18.89,3800.0
F01414,blackgram,6893.7,27.8133,11.0,38.2,2470.0
F01415,arhar,733.3,19.0781,5.0,13.33,7650.0
F01416,buckwheat,3518.6,26.0163,4.0,58.6,10160.0
F01417,lemons and limes,2461.9,22.7277,2.0,25.86,900.0
F01418,yautia,13836.9,32.7477,7.0,49.3,1135.0
F01419,mothbeans,10281.0,25.5063,10.0,66.65,6496.0
F01420,canary seed,1092.6,14.78,16.0,44.2,2491.0
F01421,peas dry,1024.3,26.4402,4.0,39.66,3030.0
F01422,hazelnuts in shell,1230.4,24.1308,18.0,49.58,17200.0
F01423,persimmons,21325.0,20.2777,28.0,26.76,1615.0
F01424,cloves raw,360.3,22.033,3.0,54.98,5530.0
F01425,other fruits n e c,21617.8,20.4895,26.0,17.6,4340.0
F01426,mango,13814.5,35.3778,2.0,15.37,4400.0
F01427,ginger,387.1,28.385,10.0,40.6,4105.0
F01428,ginger raw,10415.6,27.44,2.0,29.49,8600.0
F01429,pigeon peas dry,910.0,27.8133,4.0,21.12,5735.0
F01430,other berries and fruits of the genus vaccinium n e c,6156.6,23.2632,4.0,39.26,2417.0
F01431,cabbage,371.5,27.1051,2.0,50.68,2200.0
F01432,plums and sloes,7444.1,28.5417,24.0,65.79,1400.0
F01433,seed cotton unginned,1176.3,23.4799,27.0,40.0,6630.0
F01434,safflower seed,1470.6,20.5305,5.0,26.55,4105.0
F01435,mustard,38035.7,27.9564,9.0,62.28,5325.0
F01436,raw milk of buffalo,16444.0,22.2287,80.0,29.38,6599.0
F01437,hazelnuts in shell,2778.6,25.033,23.0,59.82,4485.0
F01438,watermelon,42597.2,26.6635,3.0,30.32,5550.0
F01439,raw milk of buffalo,1595.0,23.4426,14.0,41.99,2431.0
F01440,other citrus fruit n e c,7068.9,24.8402,2.0,39.28,6750.0
F01441,mango,878.4,32.2694,20.0,49.23,3300.0
F01442,milk total,23056.0,26.2866,44.0,49.3,3710.0
F01443,kiwi fruit,17703.0,23.8748,68.0,21.54,2300.0
F01444,cloves raw,377.7,29.7014,2.0,42.6,3525.0
F01445,ramie raw or retted,1187.5,40.77,14.0,67.86,3425.0
F01446,banana,33973.3,28.3119,4.0,34.03,2945.0
F01447,chilli,5302.4,18.0649,20.0,29.9,1820.0
F01448,other berries and fruits of the genus vaccinium n e c,11890.9,25.2801,2.0,27.55,5500.0
F01449,peaches and nectarines,22200.5,20.5734,2.0,38.15,4345.0
F01450,orange,19580.6,32.3194,22.0,52.33,3020.0
F01451,fibre crops fibre equivalent,120.2,17.828,46.0,18.16,7150.0
F01452,rye,3580.0,26.9245,26.0,19.63,2100.0
F01453,cocoa beans,631.6,24.3887,18.0,58.23,2771.0
F01454,canary seed,443.5,19.6492,24.0,69.42,6030.0
F01455,gur,7454.0,29.2114,14.0,63.33,3295.0
F01456,other stone fruits,8688.5,24.8062,2.0,46.76,3601.0
F01457,cocoa beans,103.1,34.7609,9.0,28.41,7440.0
F01458,banana,26458.5,25.1475,6.0,30.48,1500.0
F01459,carrot,32648.4,27.6355,14.0,22.08,6200.0
F01460,cereals primary,6977.8,23.0204,8.0,69.22,7300.0
F01461,figs,2812.0,41.4197,36.0,34.0,4500.0
F01462,cinnamon and cinnamon tree flowers raw,670.3,23.058,4.0,12.18,3450.0
F01463,vetches,948.4,29.8211,5.0,44.59,6100.0
F01464,taro,18974.0,20.972,6.0,29.13,6000.0
F01465,raw milk of buffalo,4990.0,18.0969,11.0,20.92,5650.0
F01466,raw milk of camel,2633.0,28.1218,7.0,36.97,4321.0
F01467,kidneybeans,3479.5,23.4426,18.0,37.15,6852.0
F01468,tangerines mandarins clementines,7638.3,27.8125,26.0,64.38,4175.0
F01469,pears,16576.2,17.6655,2.0,60.71,6000.0
F01470,kiwi fruit,22681.0,26.7343,6.0,66.53,4750.0
F01471,peppermint spearmint,16225.5,26.5974,4.0,56.66,2855.0
F01472,plantains and cooking bananas,12373.3,21.3185,5.0,29.04,2840.0
F01473,chicory roots,34710.1,27.9564,9.0,67.84,2500.0
F01474,strawberries,6774.8,17.8485,6.0,37.46,6900.0
F01475,tangerines mandarins clementines,4568.9,22.3551,22.0,15.06,4210.0
F01476,vegetables primary,5516.5,27.6675,40.0,59.3,6050.0
F01477,eggplants,4156.5,33.4908,9.0,68.16,1875.0
F01478,hazelnuts in shell,921.2,13.3605,24.0,41.52,7475.0
F01479,castor oil seeds,880.0,22.7127,26.0,55.44,1070.0
F01480,pears,21093.8,29.9441,12.0,43.61,3445.0
F01481,chick peas dry,2176.2,27.3473,56.0,29.3,1055.0
F01482,kenaf and other textile bast fibres raw or retted,1022.2,28.3629,23.0,13.04,8560.0
F01483,nutmeg mace cardamoms raw,512.6,24.7742,9.0,34.55,4100.0
F01484,onions and shallots green,12690.5,26.1416,2.0,59.65,4060.0
F01485,tomatoes,8886.8,30.2016,54.0,26.69,2500.0
F01486,milk total,106420.0,24.8395,2.0,26.03,4850.0
F01487,other pome fruits,747.5,27.4171,2.0,53.46,7610.0
F01488,mango,16172.8,32.3236,24.0,35.47,2690.0
F01489,locust beans,2067.4,24.8144,7.0,27.39,6850.0
F01490,other oil seeds n e c,1507.3,34.0362,54.0,47.94,1960.0
F01491,groundnuts excluding shelled,3972.8,43.302,2.0,35.11,7580.0
F01492,arhar,78217.2,20.5305,26.0,17.18,6000.0
F01493,karite nuts,1141.3,24.5344,2.0,45.95,1640.0
F01494,rice,2955.6,20.2671,26.0,56.35,2645.0
F01495,olives,900.6,19.3643,7.0,33.41,3980.0
F01496,sugar beet,86306.7,27.5644,34.0,61.26,5500.0
F01497,asparagus,4917.9,24.164,2.0,24.26,5600.0
F01498,taro,8433.5,25.256,48.0,20.61,5720.0
F01499,pyrethrum dried flowers,637.8,16.5346,2.0,60.93,6141.0
F01500,edible roots and tubers with high starch or inulin content n e c fresh,9060.2,22.7708,68.0,60.42,3200.0
F01501,carrots and turnips,17331.4,27.8113,34.0,26.77,7300.0
F01502,vetches,2893.8,21.8411,68.0,29.68,5725.0
F01503,lentil,497.0,21.355,10.0,64.55,6311.0
F01504,mixed grain,3217.7,29.7701,16.0,67.29,4600.0
F01505,cinnamon and cinnamon tree flowers raw,702.3,24.4862,6.0,10.75,6000.0
F01506,fonio,798.8,26.709,4.0,36.53,6375.0
F01507,quinoa,1803.3,28.2278,5.0,34.56,6180.0
F01508,fruit primary,5858.6,27.9237,48.0,63.33,1400.0
F01509,canary seed,1429.3,19.7314,24.0,15.71,5562.0
F01510,onions and shallots green,9329.3,19.4179,82.0,14.69,2000.0
F01511,papaya,6000.0,31.5621,5.0,37.03,4002.0
F01512,pumpkins squash and gourds,21988.1,11.5479,68.0,59.95,4600.0
F01513,cabbages,16246.7,25.7872,14.0,66.71,4310.0
F01514,karite nuts,1141.3,31.0222,2.0,38.0,5890.0
F01515,string beans,11852.2,23.8911,44.0,68.07,4820.0
F01516,cocoa beans,450.7,25.2605,10.0,63.15,3850.0
F01517,cereals primary,4448.2,28.947,10.0,63.71,3650.0
F01518,other stimulant spice and aromatic crops n e c,963.6,18.6612,22.0,42.68,6000.0
F01519,groundnuts excluding shelled,2749.6,30.3932,32.0,23.65,3870.0
F01520,natural rubber in primary forms,747.6,25.7949,2.0,26.66,6700.0
F01521,cauliflower,402.9,22.1345,10.0,57.41,2900.0
F01522,peaches and nectarines,20203.1,19.4462,14.0,54.28,21000.0
F01523,papayas,98771.8,32.3194,22.0,35.04,2525.0
F01524,artichokes,6199.7,27.6298,26.0,57.62,4021.0
F01525,bambara beans dry,596.6,34.3892,52.0,46.11,4400.0
F01526,cinnamon and cinnamon tree flowers raw,1588.3,25.2354,30.0,50.02,2940.0
F01527,lemons and limes,11092.7,17.1661,2.0,65.58,4700.0
F01528,ginger raw,10786.0,26.5603,56.0,23.04,2170.0
F01529,coffee,274.0,26.7172,66.0,43.74,2325.0
F01530,chickpea,3165.6,20.8882,50.0,17.69,5450.0
F01531,other pome fruits,9933.5,23.9708,50.0,54.59,2800.0
F01532,rye,2197.4,30.1187,33.0,26.65,1240.0
F01533,fonio,789.6,17.3084,10.0,59.59,2260.0
F01534,barley,4402.8,21.4218,7.0,46.6,4250.0
F01535,lentil,29.0,28.0485,5.0,40.52,5901.0
F01536,kapok fruit,1619.0,34.8981,5.0,27.04,5575.0
F01537,other nuts in shell n e c,747.8,24.9264,9.0,51.45,2750.0
F01538,eggs from other birds in shell fresh n e c,247.0,26.2724,5.0,24.13,2150.0
F01539,mothbeans,3309.1,28.568,11.0,50.67,2610.0
F01540,oilcrops oil equivalent,2662.5,19.6374,8.0,32.76,2180.0
F01541,other oil seeds n e c,945.9,27.9963,15.0,28.31,2285.0
F01542,coconuts in shell,8818.0,25.299,3.0,30.88,3940.0
F01543,avocados,4200.0,18.3589,4.0,61.33,3780.0
F01544,kapok fruit,1619.0,29.5505,7.0,13.1,5690.0
F01545,mangoes guavas and mangosteens,7122.2,35.5385,16.0,11.44,2314.0
F01546,true hemp raw or retted,1000.0,24.0668,5.0,60.34,4530.0
F01547,papaya,50801.0,43.6755,82.0,29.57,3985.0
F01548,sugar crops primary,72781.7,28.0538,11.0,48.25,6300.0
F01549,almonds in shell,3682.5,27.1103,26.0,53.62,1985.0
F01550,mothbeans,2250.9,28.7783,2.0,60.91,4480.0
F01551,jowar,1224.7,27.0121,2.0,42.09,3600.0
F01552,leeks and other alliaceous vegetables,3889.8,23.8534,9.0,61.67,3350.0
F01553,mangoes guavas and mangosteens,9102.0,30.3932,5.0,16.49,2520.0
F01554,oilcrops oil equivalent,459.7,19.5431,11.0,12.12,2290.0
F01555,other nuts in shell n e c,3409.3,28.568,24.0,30.87,5610.0
F01556,eggplants,4018.8,28.0866,7.0,28.11,8000.0
F01557,eggs from other birds in shell fresh n e c,20000.0,27.6496,2.0,61.03,4045.0
F01558,chilli,61333.3,23.9865,15.0,21.73,2620.0
F01559,chillies and peppers green,24611.7,18.8796,98.0,39.49,6190.0
F01560,eggplants,74396.9,25.4047,4.0,19.81,8380.0
F01561,buckwheat,1038.5,18.7836,2.0,61.71,6940.0
F01562,chilli,21.0,25.2827,36.0,28.2,2815.0
F01563,mango,18352.8,34.5856,3.0,52.84,8000.0
F01564,raw milk of goats,482.0,17.9165,4.0,14.98,8180.0
F01565,agave fibres raw n e c,942.3,22.6424,4.0,36.77,1200.0
F01566,cashewapple,2402.9,34.7609,4.0,59.43,4000.0
F01567,mat leaves,4200.0,19.4075,2.0,67.0,27000.0
F01568,mangoes guavas and mangosteens,2011.0,25.429,36.0,63.6,2260.0
F01569,raw hides and skins of goats or kids,26.0,36.3227,10.0,32.84,6150.0
F01570,dates,5422.6,27.92,3.0,10.44,5985.0
F01571,mungbean,1755.2,27.1103,16.0,29.86,6740.0
F01572,milk total,4054.0,28.0094,2.0,51.49,4310.0
F01573,blueberries,9633.3,18.2541,16.0,33.55,6005.0
F01574,melonseed,1727.9,43.6755,2.0,60.06,5600.0
F01575,cherries,1700.0,25.338,28.0,52.4,2021.0
F01576,string beans,6787.4,25.1119,11.0,68.14,9480.0
F01577,rice,5036.4,21.4465,3.0,23.97,3805.0
F01578,sugar crops primary,60625.9,28.2237,11.0,60.37,8530.0
F01579,raw milk of buffalo,18212.0,29.1798,5.0,66.75,1700.0
F01580,lettuce and chicory,13560.7,29.6723,2.0,27.45,5801.0
F01581,groundnuts excluding shelled,2899.1,22.9546,7.0,10.62,3850.0
F01582,coconuts in shell,13012.8,23.8083,2.0,53.82,3856.0
F01583,cereals primary,3166.6,26.8305,54.0,24.84,5946.0
F01584,groundnuts excluding shelled,1248.3,26.5217,2.0,32.38,3300.0
F01585,other stone fruits,4981.3,12.2282,3.0,64.72,2500.0
F01586,flax raw or retted,400.0,22.0846,4.0,52.87,7170.0
F01587,broad beans and horse beans green,6620.5,33.3302,10.0,55.63,2415.0
F01588,other vegetables fresh n e c,5933.2,25.0728,2.0,54.16,7250.0
F01589,arhar,1342.0,22.3438,4.0,19.04,5351.0
F01590,garlic,265.6,26.1144,28.0,22.26,12950.0
F01591,eggs from other birds in shell fresh n e c,167.0,19.9599,11.0,16.43,2500.0
F01592,pomelos and grapefruits,7294.3,21.5934,6.0,22.23,4100.0
F01593,banana,32375.4,28.0817,13.0,38.92,3700.0
F01594,gur,877.5,24.3094,23.0,61.34,3480.0
F01595,fonio,554.3,21.7979,11.0,17.38,4465.0
F01596,groundnuts excluding shelled,1000.0,21.6602,27.0,25.75,3035.0
F01597,sisal raw,761.7,27.0537,32.0,17.61,1500.0
F01598,sour cherries,0.0,40.0044,11.0,35.22,5720.0
F01599,other berries and fruits of the genus vaccinium n e c,11041.4,19.4534,2.0,54.64,2566.0
F01600,kidneybeans,7957.7,17.4819,2.0,38.74,1660.0
F01601,fibre crops fibre equivalent,896.7,27.0767,44.0,62.21,4702.0
F01602,string beans,12167.5,24.3353,36.0,52.91,2279.0
F01603,citrus fruit total,39584.0,26.2234,2.0,25.84,3200.0
F01604,mothbeans,12151.9,28.1991,14.0,10.29,6500.0
F01605,locust beans,7614.7,24.8385,6.0,42.09,10110.0
F01606,agave fibres raw n e c,440.8,34.3892,5.0,45.45,4327.0
F01607,groundnuts excluding shelled,1379.5,29.0842,2.0,35.28,1300.0
F01608,hazelnuts in shell,930.9,24.603,14.0,40.53,4076.0
F01609,sunflower seed,1756.4,31.8013,40.0,17.5,4200.0
F01610,peas dry,932.3,13.2084,2.0,17.8,2200.0
F01611,cucumbers and gherkins,10464.8,29.5781,2.0,40.18,2450.0
F01612,natural rubber in primary forms,228.9,24.3127,30.0,66.95,2310.0
F01613,other fruits n e c,431.6,27.339,2.0,52.58,5490.0
F01614,blackgram,3720.0,30.9122,50.0,29.22,3105.0
F01615,mungbean,2591.9,27.6089,8.0,13.33,2875.0
F01616,currants,4719.3,17.3408,10.0,19.17,7700.0
F01617,poppy seed,421.0,15.4355,5.0,35.52,5861.0
F01618,castor oil seeds,1000.0,25.6896,2.0,24.84,4215.0
F01619,coffee green,331.1,36.7313,6.0,43.83,3056.0
F01620,fibre crops fibre equivalent,819.3,27.3506,16.0,16.68,4000.0
F01621,plantains and cooking bananas,7026.2,29.0991,12.0,28.68,2260.0
F01622,mat leaves,6266.0,24.6949,12.0,63.28,1720.0
F01623,fruit primary,15619.3,15.3247,26.0,24.14,4415.0
F01624,locust beans,898.6,25.721,6.0,52.94,5685.0
F01625,avocados,4225.9,17.1701,12.0,24.5,1860.0
F01626,other pome fruits,18802.8,24.0183,50.0,49.67,5565.0
F01627,green garlic,19154.5,23.8083,48.0,56.48,1075.0
F01628,citrus fruit total,20318.5,21.8062,5.0,56.94,6175.0
F01629,linseed,1071.1,23.0204,44.0,53.08,2110.0
F01630,cantaloupes and other melons,28106.4,29.3679,5.0,20.6,4315.0
F01631,other beans green,4761.9,19.9526,30.0,54.48,18800.0
F01632,fruit primary,34849.6,22.6061,8.0,52.61,5555.0
F01633,pyrethrum dried flowers,258.8,26.5836,28.0,38.56,1450.0
F01634,lettuce and chicory,7350.6,26.1144,2.0,41.79,6780.0
F01635,quinoa,1345.1,17.6841,27.0,67.57,6421.0
F01636,quinoa,327.7,22.0391,32.0,44.04,4500.0
F01637,cotton,10862.8,24.1439,3.0,15.47,6855.0
F01638,chillies and peppers green,9040.0,24.1086,12.0,21.33,5900.0
F01639,raw hides and skins of buffaloes,378.0,23.626,54.0,56.2,2499.0
F01640,taro,8604.5,25.099,5.0,59.04,2510.0
F01641,green garlic,26418.5,28.6141,10.0,31.12,1600.0
F01642,cranberries,4542.4,19.7314,27.0,42.83,7500.0
F01643,millet,2000.0,20.1264,4.0,22.09,1900.0
F01644,apple,17142.9,23.7106,32.0,15.07,6580.0
F01645,other stimulant spice and aromatic crops n e c,117.1,26.7949,36.0,22.98,610.0
F01646,avocados,9372.9,24.9103,7.0,34.84,5850.0
F01647,currants,3840.0,27.3353,14.0,17.64,2475.0
F01648,jute,18230.3,25.1384,54.0,35.24,4380.0
